loss,poison loss,clean loss,acc,poison acc,clean acc,xloss,uloss,lambda_u
0.564660719418498,,,,,,0.5475242299030469,0.0041352278487432,4.144698293585527
0.5619768537203527,,,,,,0.5452240264303327,0.0039653767869829,4.223645662006579
0.5589429389378893,,,,,,0.5420736465916889,0.0039203566498766,4.302593030427631
0.5686928004993206,,,,,,0.5510778977186419,0.0040204491132627,4.381540398848684
0.5561138490229496,,,,,,0.5393150862328184,0.0037661136833282,4.460487767269737
0.5568943425905672,,,,,,0.5395095349954317,0.003829242296411,4.539435135690789
0.5603829181654874,,,,,,0.542924297985337,0.0037805859810648,4.618382504111842
0.5679032353314142,,,,,,0.5499773112787807,0.0038163974095377,4.697329872532895
0.5646820226966156,,,,,,0.5468528010906084,0.0037328035143868,4.776277240953947
0.5505950688689154,,,,,,0.5334927060785049,0.0035223992271813,4.855224609375
0.5532922763568422,,,,,,0.5357976185050575,0.0035454150210618,4.934171977796052
0.5447573909536914,,,,,,0.5278059431284419,0.0033808333767684,5.013119346217104
0.556964479823364,,,,,,0.5392166889641885,0.0034855437912102,5.0920667146381575
0.5532079854519907,,,,,,0.5353125971428199,0.0034607260536438,5.171014083059211
0.5469275773134541,,,,,,0.5292882086687314,0.00335981090568,5.249961451480264
0.5487374330441526,,,,,,0.5307554922815143,0.0033741009847054,5.328908819901316
0.5652225723065385,,,,,,0.5466576731191708,0.0034335885192318,5.407856188322369
0.5386658096595056,,,,,,0.5213725324965708,0.003151743821494,5.486803556743421
0.5535552280698539,,,,,,0.5355140284686968,0.0032417320786679,5.565750925164473
0.5425209054137667,,,,,,0.5245370239631484,0.0031865447951067,5.644698293585527
0.5575885993503107,,,,,,0.5390756874226099,0.0032343954975355,5.723645662006579
0.5362263464803618,,,,,,0.5187903889886911,0.0030051862260354,5.802593030427632
0.5472461792287504,,,,,,0.5291454106436504,0.0030777251896871,5.881540398848685
0.5424186820509931,,,,,,0.5243603931544385,0.0030296668360145,5.960487767269737
0.5379376567298095,,,,,,0.5197071431994118,0.0030186697997973,6.039435135690789
0.5479152561310912,,,,,,0.5292432279288732,0.0030518891067332,6.118382504111842
0.5448794740791527,,,,,,0.5262807118037927,0.0030009568546565,6.197329872532895
0.5366410404244562,,,,,,0.5187302681952133,0.0028536804614298,6.276277240953948
0.5425502976909229,,,,,,0.523987003266484,0.0029210903389738,6.355224609375
